Time,Concentration
249.17303683113272,1.0
250.1737317581654,1.0
251.17442668519803,1.0
252.1751216122307,1.0
253.17581653926337,1.0
254.176511466296,1.0
255.17720639332867,1.0
256.17790132036134,1.0
257.178596247394,1.0
258.1792911744267,1.0
259.17998610145935,1.0
260.180681028492,1.0
261.18137595552463,1.0
262.1820708825573,1.0
263.18276580958997,1.0
264.18346073662264,1.0
265.1841556636553,1.0
266.184850590688,1.0
267.18554551772064,1.0
268.18624044475325,1.0
269.1869353717859,1.0
270.1876302988186,1.0
271.18832522585126,1.0
272.1890201528839,1.0
273.1897150799166,1.0
274.19041000694926,1.0
275.19110493398193,1.0
276.1917998610146,1.0
277.1924947880472,1.0
278.1931897150799,1.0
279.19388464211255,1.0
280.1945795691452,1.0
281.1952744961779,1.0
282.19596942321056,1.0
283.1966643502432,1.0
284.19735927727584,1.0
285.1980542043085,1.0
286.1987491313412,1.0
287.19944405837384,1.0
288.2001389854065,1.0
289.2008339124392,1.0
290.20152883947185,1.0
291.2022237665045,1.0
292.2029186935372,1.0
293.2036136205698,1.0
294.20430854760247,1.0
295.20500347463513,1.0
296.2056984016678,1.0
297.20639332870047,1.0
298.20708825573314,1.0
299.2077831827658,1.0
300.2084781097984,1.0
301.2091730368311,1.0
302.20986796386376,1.0
303.2105628908964,1.0
304.2112578179291,1.0
305.21195274496176,1.0
306.21264767199443,1.0
307.2133425990271,1.0
308.21403752605977,1.0
309.2147324530924,1.0
310.21542738012505,1.0
311.2161223071577,1.0
312.2168172341904,1.0
313.21751216122306,1.0
314.2182070882557,1.0
315.2189020152884,1.0
316.219596942321,1.0
317.2202918693537,1.0
318.22098679638634,1.0
319.221681723419,1.0
320.2223766504517,1.0
321.22307157748435,1.0
322.223766504517,1.0
323.2244614315497,1.0
324.22515635858235,1.0
325.22585128561497,1.0
326.22654621264763,1.0
327.2272411396803,1.0
328.22793606671297,1.0
329.22863099374564,1.0
330.2293259207783,1.0
331.230020847811,1.0
332.2307157748436,1.0
333.23141070187626,1.0
334.2321056289089,1.0
335.2328005559416,1.0
336.23349548297426,1.0
337.23419041000693,1.0
338.2348853370396,1.0
339.23558026407227,1.0
340.23627519110494,1.0
341.23697011813755,1.0
342.2376650451702,1.0
343.2383599722029,1.0
344.23905489923555,1.0
345.2397498262682,1.0
346.2404447533009,1.0
347.24113968033356,1.0
348.2418346073662,1.0
349.24252953439884,1.0
350.2432244614315,1.0
351.2439193884642,1.0
352.24461431549685,1.0
353.2453092425295,1.0
354.2460041695622,1.0
355.24669909659485,1.0
356.2473940236275,1.0
357.24808895066013,1.0
358.2487838776928,1.0
359.24947880472547,1.0
360.25017373175814,1.0
361.2508686587908,1.0
362.2515635858235,1.0
363.25225851285614,1.0
364.25295343988876,1.0
365.2536483669214,1.0
366.2543432939541,1.0
367.25503822098676,1.0
368.25573314801943,1.0
369.2564280750521,1.0
370.25712300208477,1.0
371.25781792911744,1.0
372.2585128561501,1.0
373.2592077831827,1.0
374.2599027102154,1.0
375.26059763724805,1.0
376.2612925642807,1.0
377.2619874913134,1.0
378.26268241834606,1.0
379.26337734537873,1.0
380.26407227241134,1.0
381.264767199444,1.0
382.2654621264767,1.0
383.26615705350935,1.0
384.266851980542,1.0
385.2675469075747,1.0
386.26824183460735,1.0
387.26893676164,1.0
388.2696316886727,1.0
389.2703266157053,1.0
390.27102154273797,1.0
391.27171646977064,1.0
392.2724113968033,1.0
393.273106323836,1.0
394.27380125086864,1.0
395.2744961779013,1.0
396.2751911049339,1.0
397.2758860319666,1.0
398.27658095899926,1.0
399.27727588603193,1.0
400.2779708130646,1.0
401.27866574009727,1.0
402.27936066712994,1.0
403.2800555941626,1.0
404.2807505211953,1.0
405.2814454482279,1.0
406.28214037526055,1.0
407.2828353022932,1.0
408.2835302293259,1.0
409.28422515635856,1.0
410.2849200833912,1.0
411.2856150104239,1.0
412.2863099374565,1.0
413.2870048644892,1.0
414.28769979152185,1.0
415.2883947185545,1.0
416.2890896455872,1.0
417.28978457261985,1.0
418.2904794996525,1.0
419.2911744266852,1.0
420.29186935371786,1.0
421.29256428075047,1.0
422.29325920778314,1.0
423.2939541348158,1.0
424.2946490618485,1.0
425.29534398888114,1.0
426.2960389159138,1.0
427.2967338429465,1.0
428.2974287699791,1.0
429.29812369701176,1.0
430.29881862404443,1.0
431.2995135510771,1.0
432.30020847810977,1.0
433.30090340514244,1.0
434.3015983321751,1.0
435.3022932592078,1.0
436.30298818624044,1.0
437.30368311327305,1.0
438.3043780403057,1.0
439.3050729673384,1.0
440.30576789437106,1.0
441.3064628214037,1.0
442.3071577484364,1.0
443.30785267546906,1.0
444.3085476025017,1.0
445.30924252953434,1.0
446.309937456567,1.0
447.3106323835997,1.0
448.31132731063235,1.0
449.312022237665,1.0
450.3127171646977,1.0
451.31341209173036,1.0
452.314107018763,1.0
453.31480194579564,1.0
454.3154968728283,1.0
455.316191799861,1.0
456.31688672689364,1.0
457.3175816539263,1.0
458.318276580959,1.0
459.31897150799165,1.0
460.31966643502426,1.0
461.32036136205693,1.0
462.3210562890896,1.0
463.32175121612227,1.0
464.32244614315493,1.0
465.3231410701876,1.0
466.32383599722027,1.0
467.32453092425294,1.0
468.3252258512856,1.0
469.3259207783182,1.0
470.3266157053509,1.0
471.32731063238356,1.0
472.3280055594162,1.0
473.3287004864489,1.0
474.32939541348156,1.0
475.33009034051423,1.0
476.33078526754684,1.0
477.3314801945795,1.0
478.3321751216122,1.0
479.33287004864485,1.0
480.3335649756775,1.0
481.3342599027102,1.0
482.33495482974286,1.0
483.3356497567755,1.0
484.3363446838082,1.0
485.3370396108408,1.0
486.3377345378735,1.0
487.33842946490614,1.0
488.3391243919388,1.0
489.3398193189715,1.0
490.34051424600415,1.0
491.3412091730368,1.0
492.3419041000694,1.0
493.3425990271021,1.0
494.34329395413477,1.0
495.34398888116743,1.0
496.3446838082001,1.0
497.34537873523277,1.0
498.34607366226544,1.0
499.3467685892981,1.0
500.3474635163308,1.0
501.3481584433634,1.0
502.34885337039606,1.0
503.3495482974287,1.0
504.3502432244614,1.0
505.35093815149406,1.0
506.35163307852673,1.0
507.3523280055594,1.0
508.353022932592,1.0
509.3537178596247,1.0
510.35441278665735,1.0
511.35510771369,1.0
512.3558026407227,1.0
513.3564975677554,1.0
514.357192494788,1.0
515.3578874218207,1.0
516.3585823488534,1.0
517.359277275886,1.0
518.3599722029187,1.0
519.3606671299514,1.0
520.361362056984,1.0
521.3620569840166,1.0
522.3627519110493,1.0
523.3634468380819,1.0
524.3641417651146,1.0
525.3648366921473,1.0
526.3655316191799,1.0
527.3662265462126,1.0
528.3669214732453,1.0
529.3676164002779,1.0
530.3683113273106,1.0
531.3690062543433,1.0
532.369701181376,1.0
533.3703961084086,1.0
534.3710910354413,1.0
535.371785962474,1.0
536.3724808895065,1.0
537.3731758165392,1.0
538.3738707435718,1.0
539.3745656706045,1.0
540.3752605976372,1.0
541.3759555246698,1.0
542.3766504517025,1.0
543.3773453787352,1.0
544.3780403057679,1.0
545.3787352328005,1.0
546.3794301598332,1.0
547.3801250868659,1.0
548.3808200138985,1.0
549.3815149409312,1.0
550.3822098679639,1.0
551.3829047949965,1.0
552.3835997220292,1.0
553.3842946490618,1.0
554.3849895760944,1.0
555.3856845031271,1.0
556.3863794301598,1.0
557.3870743571924,1.0
558.3877692842251,1.0
559.3884642112578,1.0
560.3891591382904,1.0
561.3898540653231,1.0
562.3905489923558,1.0
563.3912439193884,1.0
564.3919388464211,1.0
565.3926337734538,1.0
566.3933287004864,1.0
567.3940236275191,1.0
568.3947185545517,1.0
569.3954134815843,1.0
570.396108408617,1.0
571.3968033356497,1.0
572.3974982626823,1.0
573.398193189715,1.0
574.3988881167477,1.0
575.3995830437804,1.0
576.400277970813,1.0
577.4009728978457,1.0
578.4016678248784,1.0
579.402362751911,1.0
580.4030576789437,1.0
581.4037526059764,1.0
582.404447533009,1.0
583.4051424600417,1.0
584.4058373870744,1.0
585.4065323141069,1.0
586.4072272411396,1.0
587.4079221681723,1.0
588.4086170952049,1.0
589.4093120222376,1.0
590.4100069492703,1.0
591.4107018763029,1.0
592.4113968033356,1.0
593.4120917303683,1.0
594.4127866574009,1.0
595.4134815844336,1.0
596.4141765114663,1.0
597.414871438499,1.0
598.4155663655316,1.0
599.4162612925643,1.0
600.4169562195968,1.0
601.4176511466295,1.0
602.4183460736622,1.0
603.4190410006948,1.0
604.4197359277275,1.0
605.4204308547602,1.0
606.4211257817929,1.0
607.4218207088255,1.0
608.4225156358582,1.0
609.4232105628909,1.0
610.4239054899235,1.0
611.4246004169562,1.0
612.4252953439889,1.0
613.4259902710215,1.0
614.4266851980542,1.0
615.4273801250869,1.0
616.4280750521195,1.0
617.4287699791521,1.0
618.4294649061848,1.0
619.4301598332174,1.0
620.4308547602501,1.0
621.4315496872828,1.0
622.4322446143154,1.0
623.4329395413481,1.0
624.4336344683808,1.0
625.4343293954134,1.0
626.4350243224461,1.0
627.4357192494788,1.0
628.4364141765114,1.0
629.4371091035441,1.0
630.4378040305768,1.0
631.4384989576095,1.0
632.439193884642,1.0
633.4398888116747,1.0
634.4405837387073,1.0
635.44127866574,1.0
636.4419735927727,1.0
637.4426685198054,1.0
638.443363446838,1.0
639.4440583738707,1.0
640.4447533009034,1.0
641.445448227936,1.0
642.4461431549687,1.0
643.4468380820014,1.0
644.447533009034,1.0
645.4482279360667,1.0
646.4489228630994,1.0
647.449617790132,1.0
648.4503127171647,1.0
649.4510076441973,1.0
650.4517025712299,1.0
651.4523974982626,1.0
652.4530924252953,1.0
653.4537873523279,1.0
654.4544822793606,1.0
655.4551772063933,1.0
656.4558721334259,1.0
657.4565670604586,1.0
658.4572619874913,1.0
659.457956914524,1.0
660.4586518415566,1.0
661.4593467685893,1.0
662.460041695622,1.0
663.4607366226546,1.0
664.4614315496872,1.0
665.4621264767198,1.0
666.4628214037525,1.0
667.4635163307852,1.0
668.4642112578179,1.0
669.4649061848505,1.0
670.4656011118832,1.0
671.4662960389159,1.0
672.4669909659485,1.0
673.4676858929812,1.0
674.4683808200139,1.0
675.4690757470465,1.0
676.4697706740792,1.0
677.4704656011119,1.0
678.4711605281445,1.0
679.4718554551772,1.0
680.4725503822099,1.0
681.4732453092424,1.0
682.4739402362751,1.0
683.4746351633078,1.0
684.4753300903404,1.0
685.4760250173731,1.0
686.4767199444058,1.0
687.4774148714384,1.0
688.4781097984711,1.0
689.4788047255038,1.0
690.4794996525364,1.0
691.4801945795691,1.0
692.4808895066018,1.0
693.4815844336345,1.0
694.4822793606671,1.0
695.4829742876998,1.0
696.4836692147323,1.0
697.484364141765,1.0
698.4850590687977,1.0
699.4857539958304,1.0
700.486448922863,1.0
701.4871438498957,1.0
702.4878387769284,1.0
703.488533703961,1.0
704.4892286309937,1.0
705.4899235580264,1.0
706.490618485059,1.0
707.4913134120917,1.0
708.4920083391244,1.0
709.492703266157,1.0
710.4933981931897,1.0
711.4940931202224,1.0
712.494788047255,1.0
713.4954829742876,1.0
714.4961779013203,1.0
715.4968728283529,1.0
716.4975677553856,1.0
717.4982626824183,1.0
718.4989576094509,1.0
719.4996525364836,1.0
720.5003474635163,1.0
721.501042390549,1.0
722.5017373175816,1.0
723.5024322446143,1.0
724.503127171647,1.0
725.5038220986796,1.0
726.5045170257123,1.0
727.505211952745,1.0
728.5059068797775,1.0
729.5066018068102,1.0
730.5072967338428,1.0
731.5079916608755,1.0
732.5086865879082,1.0
733.5093815149409,1.0
734.5100764419735,1.0
735.5107713690062,1.0
736.5114662960389,1.0
737.5121612230715,1.0
738.5128561501042,1.0
739.5135510771369,1.0
740.5142460041695,1.0
741.5149409312022,1.0
742.5156358582349,1.0
743.5163307852675,1.0
744.5170257123002,1.0
745.5177206393328,1.0
746.5184155663654,1.0
747.5191104933981,1.0
748.5198054204308,1.0
749.5205003474634,1.0
750.5211952744961,1.0
751.5218902015288,1.0
752.5225851285614,1.0
753.5232800555941,1.0
754.5239749826268,1.0
755.5246699096595,1.0
756.5253648366921,1.0
757.5260597637248,1.0
758.5267546907575,1.0
759.5274496177901,1.0
760.5281445448227,1.0
761.5288394718553,1.0
762.529534398888,1.0
763.5302293259207,1.0
764.5309242529534,1.0
765.531619179986,1.0
766.5323141070187,1.0
767.5330090340514,1.0
768.533703961084,1.0
769.5343988881167,1.0
770.5350938151494,1.0
771.535788742182,1.0
772.5364836692147,1.0
773.5371785962474,1.0
774.53787352328,1.0
775.5385684503127,1.0
776.5392633773454,1.0
777.5399583043779,1.0
778.5406532314106,1.0
779.5413481584433,1.0
780.5420430854759,1.0
781.5427380125086,1.0
782.5434329395413,1.0
783.544127866574,1.0
784.5448227936066,1.0
785.5455177206393,1.0
786.546212647672,1.0
787.5469075747046,1.0
788.5476025017373,1.0
789.54829742877,1.0
790.5489923558026,1.0
791.5496872828353,1.0
792.5503822098678,1.0
793.5510771369005,1.0
794.5517720639332,1.0
795.5524669909659,1.0
796.5531619179985,1.0
797.5538568450312,1.0
798.5545517720639,1.0
799.5552466990965,1.0
800.5559416261292,1.0
801.5566365531619,1.0
802.5573314801945,1.0
803.5580264072272,1.0
804.5587213342599,1.0
805.5594162612925,1.0
806.5601111883252,1.0
807.5608061153579,1.0
808.5615010423905,1.0
809.5621959694231,1.0
810.5628908964558,1.0
811.5635858234884,1.0
812.5642807505211,1.0
813.5649756775538,1.0
814.5656706045864,1.0
815.5663655316191,1.0
816.5670604586518,1.0
817.5677553856844,1.0
818.5684503127171,1.0
819.5691452397498,1.0
820.5698401667825,1.0
821.5705350938151,1.0
822.5712300208478,1.0
823.5719249478805,1.0
824.572619874913,1.0
825.5733148019457,1.0
826.5740097289784,1.0
827.574704656011,1.0
828.5753995830437,1.0
829.5760945100764,1.0
830.576789437109,1.0
831.5774843641417,1.0
832.5781792911744,1.0
833.578874218207,1.0
834.5795691452397,1.0
835.5802640722724,1.0
836.580958999305,1.0
837.5816539263377,1.0
838.5823488533704,1.0
839.583043780403,1.0
840.5837387074357,1.0
841.5844336344683,1.0
842.5851285615009,1.0
843.5858234885336,1.0
844.5865184155663,1.0
845.587213342599,1.0
846.5879082696316,1.0
847.5886031966643,1.0
848.589298123697,1.0
849.5899930507296,1.0
850.5906879777623,1.0
851.591382904795,1.0
852.5920778318276,1.0
853.5927727588603,1.0
854.593467685893,1.0
855.5941626129256,1.0
856.5948575399582,1.0
857.5955524669909,1.0
858.5962473940235,1.0
859.5969423210562,1.0
860.5976372480889,1.0
861.5983321751215,1.0
862.5990271021542,1.0
863.5997220291869,1.0
864.6004169562195,1.0
865.6011118832522,1.0
866.6018068102849,1.0
867.6025017373175,1.0
868.6031966643502,1.0
869.6038915913829,1.0
870.6045865184155,1.0
871.6052814454482,1.0
872.6059763724809,1.0
873.6066712995134,1.0
874.6073662265461,1.0
875.6080611535788,1.0
876.6087560806114,1.0
877.6094510076441,1.0
878.6101459346768,1.0
879.6108408617094,1.0
880.6115357887421,1.0
881.6122307157748,1.0
882.6129256428075,1.0
883.6136205698401,1.0
884.6143154968728,1.0
885.6150104239055,1.0
886.6157053509381,1.0
887.6164002779708,1.0
888.6170952050034,1.0
889.617790132036,1.0
890.6184850590687,1.0
891.6191799861014,1.0
892.619874913134,1.0
893.6205698401667,1.0
894.6212647671994,1.0
895.621959694232,1.0
896.6226546212647,1.0
897.6233495482974,1.0
898.62404447533,1.0
899.6247394023627,1.0
900.6254343293954,1.0
901.626129256428,1.0
902.6268241834607,1.0
903.6275191104934,1.0
904.628214037526,1.0
905.6289089645586,1.0
906.6296038915913,1.0
907.6302988186239,1.0
908.6309937456566,1.0
909.6316886726893,1.0
910.632383599722,1.0
911.6330785267546,1.0
912.6337734537873,1.0
913.63446838082,1.0
914.6351633078526,1.0
915.6358582348853,1.0
916.636553161918,1.0
917.6372480889506,1.0
918.6379430159833,1.0
919.638637943016,1.0
920.6393328700485,1.0
921.6400277970812,1.0
922.6407227241139,1.0
923.6414176511465,1.0
924.6421125781792,1.0
925.6428075052119,1.0
926.6435024322445,1.0
927.6441973592772,1.0
928.6448922863099,1.0
929.6455872133425,1.0
930.6462821403752,1.0
931.6469770674079,1.0
932.6476719944405,1.0
933.6483669214732,1.0
934.6490618485059,1.0
935.6497567755385,1.0
936.6504517025712,1.0
937.6511466296038,1.0
938.6518415566364,1.0
939.6525364836691,1.0
940.6532314107018,1.0
941.6539263377344,1.0
942.6546212647671,1.0
943.6553161917998,1.0
944.6560111188325,1.0
945.6567060458651,1.0
946.6574009728978,1.0
947.6580958999305,1.0
948.6587908269631,1.0
949.6594857539958,1.0
950.6601806810285,1.0
951.6608756080611,1.0
952.6615705350937,1.0
953.6622654621264,1.0
954.662960389159,1.0
955.6636553161917,1.0
956.6643502432244,1.0
957.665045170257,1.0
958.6657400972897,1.0
959.6664350243224,1.0
960.667129951355,1.0
961.6678248783877,1.0
962.6685198054204,1.0
963.669214732453,1.0
964.6699096594857,1.0
965.6706045865184,1.0
966.671299513551,1.0
967.6719944405837,1.0
968.6726893676164,1.0
969.6733842946489,1.0
970.6740792216816,1.0
971.6747741487143,1.0
972.675469075747,1.0
973.6761640027796,1.0
974.6768589298123,1.0
975.677553856845,1.0
976.6782487838776,1.0
977.6789437109103,1.0
978.679638637943,1.0
979.6803335649756,1.0
980.6810284920083,1.0
981.681723419041,1.0
982.6824183460736,1.0
983.6831132731063,1.0
984.6838082001389,1.0
985.6845031271715,1.0
986.6851980542042,1.0
987.6858929812369,1.0
988.6865879082695,1.0
989.6872828353022,1.0
990.6879777623349,1.0
991.6886726893675,1.0
992.6893676164002,1.0
993.6900625434329,1.0
994.6907574704655,1.0
995.6914523974982,1.0
996.6921473245309,1.0
997.6928422515635,1.0
998.6935371785962,1.0
999.6942321056289,1.0
1000.6949270326616,1.0
1001.6956219596941,1.0
1002.6963168867268,1.0
1003.6970118137594,1.0
1004.6977067407921,1.0
1005.6984016678248,1.0
1006.6990965948575,1.0
1007.6997915218901,1.0
1008.7004864489228,1.0
1009.7011813759555,1.0
1010.7018763029881,1.0
1011.7025712300208,1.0
1012.7032661570535,1.0
1013.7039610840861,1.0
1014.7046560111188,1.0
1015.7053509381515,1.0
1016.706045865184,1.0
1017.7067407922167,1.0
1018.7074357192494,1.0
1019.708130646282,1.0
1020.7088255733147,1.0
1021.7095205003474,1.0
1022.71021542738,1.0
1023.7109103544127,1.0
1024.7116052814454,1.0
1025.712300208478,1.0
1026.7129951355107,1.0
1027.7136900625433,1.0
1028.714384989576,1.0
1029.7150799166086,1.0
1030.7157748436414,1.0
1031.716469770674,1.0
1032.7171646977067,1.0
1033.7178596247393,1.0
1034.718554551772,1.0
1035.7192494788046,1.0
1036.7199444058374,1.0
1037.72063933287,1.0
1038.7213342599027,1.0
1039.7220291869353,1.0
1040.722724113968,1.0
1041.7234190410006,1.0
1042.7241139680332,1.0
1043.724808895066,1.0
1044.7255038220985,1.0
1045.7261987491313,1.0
1046.7268936761639,1.0
1047.7275886031966,1.0
1048.7282835302292,1.0
1049.728978457262,1.0
1050.7296733842945,1.0
1051.7303683113273,1.0
1052.7310632383599,1.0
1053.7317581653926,1.0
1054.7324530924252,1.0
1055.733148019458,1.0
1056.7338429464905,1.0
1057.734537873523,1.0
1058.7352328005559,1.0
1059.7359277275884,1.0
1060.7366226546212,1.0
1061.7373175816538,1.0
1062.7380125086866,1.0
1063.738707435719,1.0
1064.739402362752,1.0
1065.7400972897844,1.0
1066.7407922168172,1.0
1067.7414871438498,1.0
1068.7421820708826,1.0
1069.7428769979151,1.0
1070.743571924948,1.0
1071.7442668519805,1.0
1072.744961779013,1.0
1073.7456567060458,1.0
1074.7463516330783,1.0
1075.7470465601111,1.0
1076.7477414871437,1.0
1077.7484364141765,1.0
1078.749131341209,1.0
1079.7498262682418,1.0
1080.7505211952744,1.0
1081.7512161223071,1.0
1082.7519110493397,1.0
1083.7526059763725,1.0
1084.753300903405,1.0
1085.7539958304378,1.0
1086.7546907574704,1.0
1087.7553856845032,1.0
1088.7560806115357,1.0
1089.7567755385683,1.0
1090.757470465601,1.0
1091.7581653926336,1.0
1092.7588603196664,1.0
1093.759555246699,1.0
1094.7602501737317,1.0
1095.7609451007643,1.0
1096.761640027797,1.0
1097.7623349548296,1.0
1098.7630298818624,1.0
1099.763724808895,1.0
1100.7644197359277,1.0
1101.7651146629603,1.0
1102.765809589993,1.0
1103.7665045170256,1.0
1104.7671994440584,1.0
1105.767894371091,1.0
1106.7685892981235,1.0
1107.7692842251563,1.0
1108.7699791521889,1.0
1109.7706740792216,1.0
1110.7713690062542,1.0
1111.772063933287,1.0
1112.7727588603195,1.0
1113.7734537873523,1.0
1114.7741487143849,1.0
1115.7748436414176,1.0
1116.7755385684502,1.0
1117.776233495483,1.0
1118.7769284225155,1.0
1119.7776233495483,1.0
1120.7783182765809,1.0
1121.7790132036134,1.0
1122.7797081306462,1.0
1123.7804030576788,1.0
1124.7810979847116,1.0
1125.781792911744,1.0
1126.782487838777,1.0
1127.7831827658094,1.0
1128.7838776928422,1.0
1129.7845726198748,1.0
1130.7852675469076,1.0
1131.7859624739401,1.0
1132.786657400973,1.0
1133.7873523280055,1.0
1134.7880472550382,1.0
1135.7887421820708,1.0
1136.7894371091033,1.0
1137.7901320361361,1.0
1138.7908269631687,1.0
1139.7915218902015,1.0
1140.792216817234,1.0
1141.7929117442668,1.0
1142.7936066712994,1.0
1143.7943015983321,1.0
1144.7949965253647,1.0
1145.7956914523975,1.0
1146.79638637943,1.0
1147.7970813064628,1.0
1148.7977762334954,1.0
1149.7984711605282,1.0
1150.7991660875607,1.0
1151.7998610145935,1.0
1152.800555941626,1.0
1153.8012508686586,1.0
1154.8019457956914,1.0
1155.802640722724,1.0
1156.8033356497567,1.0
1157.8040305767893,1.0
1158.804725503822,1.0
1159.8054204308546,1.0
