Time,Concentration
0.0,0.0
1.0006949270326615,100.06949270326615
2.001389854065323,200.1389854065323
3.0020847810979845,300.2084781097984
4.002779708130646,400.2779708130646
5.0034746351633075,500
6.004169562195969,500
7.0048644892286305,500
8.005559416261292,500
9.006254343293953,500
10.006949270326615,500
11.007644197359276,500
12.008339124391938,500
13.0090340514246,500
14.009728978457261,500
15.010423905489922,500
16.011118832522584,500
17.011813759555245,500
18.012508686587907,500
19.01320361362057,500
20.01389854065323,500
21.01459346768589,500
22.015288394718553,500
23.015983321751214,500
24.016678248783876,500
25.017373175816537,500
26.0180681028492,500
27.01876302988186,500
28.019457956914522,500
29.020152883947183,500
30.020847810979845,500
31.021542738012506,500
32.02223766504517,500
33.02293259207783,500
34.02362751911049,500
35.02432244614315,500
36.025017373175814,500
37.025712300208475,500
38.02640722724114,500
39.0271021542738,500
40.02779708130646,500
41.02849200833912,500
42.02918693537178,500
43.029881862404444,500
44.030576789437106,500
45.03127171646977,500
46.03196664350243,500
47.03266157053509,500
48.03335649756775,500
49.03405142460041,500
50.034746351633075,500
51.035441278665736,500
52.0361362056984,500
53.03683113273106,500
54.03752605976372,500
55.03822098679638,500
56.038915913829044,500
57.039610840861705,500
58.04030576789437,500
59.04100069492703,500
60.04169562195969,500
61.04239054899235,500
62.04308547602501,500
63.043780403057674,500
64.04447533009034,500
65.045170257123,500
66.04586518415566,500
67.04656011118831,500
68.04725503822098,500
69.04794996525365,500
70.0486448922863,500
71.04933981931896,500
72.05003474635163,500
73.0507296733843,500
74.05142460041695,500
75.0521195274496,500
76.05281445448227,500
77.05350938151494,500
78.0542043085476,500
79.05489923558025,500
80.05559416261292,500
81.05628908964559,500
82.05698401667824,500
83.0576789437109,500
84.05837387074357,500
85.05906879777623,500
86.05976372480889,500
87.06045865184154,500
88.06115357887421,500
89.06184850590688,500
90.06254343293953,500
91.06323835997219,500
92.06393328700486,500
93.06462821403753,500
94.06532314107018,500
95.06601806810284,500
96.0667129951355,500
97.06740792216817,500
98.06810284920083,500
99.06879777623348,500
100.06949270326615,500
101.07018763029882,500
102.07088255733147,500
103.07157748436413,500
104.0722724113968,500
105.07296733842946,500
106.07366226546212,500
107.07435719249477,500
108.07505211952744,500
109.07574704656011,500
110.07644197359276,500
111.07713690062542,500
112.07783182765809,500
113.07852675469076,500
114.07922168172341,500
115.07991660875606,500
116.08061153578873,500
117.0813064628214,500
118.08200138985406,500
119.08269631688671,500
120.08339124391938,500
121.08408617095205,500
122.0847810979847,500
123.08547602501736,500
124.08617095205003,500
125.0868658790827,500
126.08756080611535,500
127.088255733148,500
128.08895066018067,500
129.08964558721334,500
130.090340514246,500
131.09103544127865,500
132.09173036831132,500
133.092425295344,500
134.09312022237663,500
135.0938151494093,500
136.09451007644196,500
137.09520500347463,500
138.0958999305073,500
139.09659485753994,500
140.0972897845726,500
141.09798471160528,500
142.09867963863792,500
143.0993745656706,500
144.10006949270326,500
145.10076441973592,500
146.1014593467686,500
147.10215427380123,500
148.1028492008339,500
149.10354412786657,500
150.1042390548992,500
151.10493398193188,500
152.10562890896455,500
153.10632383599722,500
154.10701876302988,500
155.10771369006252,500
156.1084086170952,500
157.10910354412786,500
158.1097984711605,500
159.11049339819317,500
160.11118832522584,500
161.1118832522585,500
162.11257817929118,500
163.11327310632382,500
164.11396803335649,500
165.11466296038915,500
166.1153578874218,500
167.11605281445446,500
168.11674774148713,500
169.1174426685198,500
170.11813759555247,500
171.1188325225851,500
172.11952744961778,500
173.12022237665045,500
174.1209173036831,500
175.12161223071575,500
176.12230715774842,500
177.1230020847811,500
178.12369701181376,500
179.1243919388464,500
180.12508686587907,500
181.12578179291174,500
182.12647671994438,500
183.12717164697705,500
184.12786657400972,500
185.12856150104238,500
186.12925642807505,500
187.1299513551077,500
188.13064628214036,500
189.13134120917303,500
190.13203613620567,500
191.13273106323834,500
192.133425990271,500
193.13412091730368,500
194.13481584433634,500
195.13551077136898,500
196.13620569840165,500
197.13690062543432,500
198.13759555246696,500
199.13829047949963,500
200.1389854065323,500
201.13968033356497,500
202.14037526059764,500
203.14107018763028,500
204.14176511466295,500
205.1424600416956,500
206.14315496872825,500
207.14384989576092,500
208.1445448227936,500
209.14523974982626,500
210.14593467685893,500
211.14662960389157,500
212.14732453092424,500
213.1480194579569,500
214.14871438498955,500
215.14940931202221,500
216.15010423905488,500
217.15079916608755,500
218.15149409312022,500
219.15218902015286,500
220.15288394718553,500
221.1535788742182,500
222.15427380125084,500
223.1549687282835,500
224.15566365531618,500
225.15635858234884,500
226.1570535093815,500
227.15774843641415,500
228.15844336344682,500
229.1591382904795,500
230.15983321751213,500
231.1605281445448,500
232.16122307157747,500
233.16191799861014,500
234.1626129256428,500
235.16330785267544,500
236.1640027797081,500
237.16469770674078,500
238.16539263377342,500
239.1660875608061,500
240.16678248783876,500
241.16747741487143,500
242.1681723419041,500
243.16886726893674,500
244.1695621959694,500
245.17025712300207,500
246.1709520500347,500
247.17164697706738,500
248.17234190410005,500
249.17303683113272,500
250.1737317581654,500
251.17442668519803,500
252.1751216122307,500
253.17581653926337,500
254.176511466296,500
255.17720639332867,500
256.17790132036134,500
257.178596247394,500
258.1792911744267,500
259.17998610145935,500
260.180681028492,500
261.18137595552463,500
262.1820708825573,500
263.18276580958997,500
264.18346073662264,500
265.1841556636553,500
266.184850590688,500
267.18554551772064,500
268.18624044475325,500
269.1869353717859,500
270.1876302988186,500
271.18832522585126,500
272.1890201528839,500
273.1897150799166,500
274.19041000694926,500
275.19110493398193,500
276.1917998610146,500
277.1924947880472,500
278.1931897150799,500
279.19388464211255,500
280.1945795691452,500
281.1952744961779,500
282.19596942321056,500
283.1966643502432,500
284.19735927727584,500
285.1980542043085,500
286.1987491313412,500
287.19944405837384,500
288.2001389854065,500
289.2008339124392,500
290.20152883947185,500
291.2022237665045,500
292.2029186935372,500
293.2036136205698,500
294.20430854760247,500
295.20500347463513,500
296.2056984016678,500
297.20639332870047,500
298.20708825573314,500
299.2077831827658,500
300.2084781097984,500
301.2091730368311,500
302.20986796386376,500
303.2105628908964,500
304.2112578179291,500
305.21195274496176,500
306.21264767199443,500
307.2133425990271,500
308.21403752605977,500
309.2147324530924,500
310.21542738012505,500
311.2161223071577,500
312.2168172341904,500
313.21751216122306,500
314.2182070882557,500
315.2189020152884,500
316.219596942321,500
317.2202918693537,500
318.22098679638634,500
319.221681723419,500
320.2223766504517,500
321.22307157748435,500
322.223766504517,500
323.2244614315497,500
324.22515635858235,500
325.22585128561497,500
326.22654621264763,500
327.2272411396803,500
328.22793606671297,500
329.22863099374564,500
330.2293259207783,500
331.230020847811,500
332.2307157748436,500
333.23141070187626,500
334.2321056289089,500
335.2328005559416,500
336.23349548297426,500
337.23419041000693,500
338.2348853370396,500
339.23558026407227,500
340.23627519110494,500
341.23697011813755,500
342.2376650451702,500
343.2383599722029,500
344.23905489923555,500
345.2397498262682,500
346.2404447533009,500
347.24113968033356,500
348.2418346073662,500
349.24252953439884,500
350.2432244614315,500
351.2439193884642,500
352.24461431549685,500
353.2453092425295,500
354.2460041695622,500
355.24669909659485,500
356.2473940236275,500
357.24808895066013,500
358.2487838776928,500
359.24947880472547,500
360.25017373175814,500
361.2508686587908,500
362.2515635858235,500
363.25225851285614,500
364.25295343988876,500
365.2536483669214,500
366.2543432939541,500
367.25503822098676,500
368.25573314801943,500
369.2564280750521,500
370.25712300208477,500
371.25781792911744,500
372.2585128561501,500
373.2592077831827,500
374.2599027102154,500
375.26059763724805,500
376.2612925642807,500
377.2619874913134,500
378.26268241834606,500
379.26337734537873,500
380.26407227241134,500
381.264767199444,500
382.2654621264767,500
383.26615705350935,500
384.266851980542,500
385.2675469075747,500
386.26824183460735,500
387.26893676164,500
388.2696316886727,500
389.2703266157053,500
390.27102154273797,500
391.27171646977064,500
392.2724113968033,500
393.273106323836,500
394.27380125086864,500
395.2744961779013,500
396.2751911049339,500
397.2758860319666,500
398.27658095899926,500
399.27727588603193,500
400.2779708130646,500
401.27866574009727,500
402.27936066712994,500
403.2800555941626,500
404.2807505211953,500
405.2814454482279,500
406.28214037526055,500
407.2828353022932,500
408.2835302293259,500
409.28422515635856,500
410.2849200833912,500
411.2856150104239,500
412.2863099374565,500
413.2870048644892,500
414.28769979152185,500
415.2883947185545,500
416.2890896455872,500
417.28978457261985,500
418.2904794996525,500
419.2911744266852,500
420.29186935371786,500
421.29256428075047,500
422.29325920778314,500
423.2939541348158,500
424.2946490618485,500
425.29534398888114,500
426.2960389159138,500
427.2967338429465,500
428.2974287699791,500
429.29812369701176,500
430.29881862404443,500
431.2995135510771,500
432.30020847810977,500
433.30090340514244,500
434.3015983321751,500
435.3022932592078,500
436.30298818624044,500
437.30368311327305,500
438.3043780403057,500
439.3050729673384,500
440.30576789437106,500
441.3064628214037,500
442.3071577484364,500
443.30785267546906,500
444.3085476025017,500
445.30924252953434,500
446.309937456567,500
447.3106323835997,500
448.31132731063235,500
449.312022237665,500
450.3127171646977,500
451.31341209173036,500
452.314107018763,500
453.31480194579564,500
454.3154968728283,500
455.316191799861,500
456.31688672689364,500
457.3175816539263,500
458.318276580959,500
459.31897150799165,500
460.31966643502426,500
461.32036136205693,500
462.3210562890896,500
463.32175121612227,500
464.32244614315493,500
465.3231410701876,500
466.32383599722027,500
467.32453092425294,500
468.3252258512856,500
469.3259207783182,500
470.3266157053509,500
471.32731063238356,500
472.3280055594162,500
