Time,Concentration
0.0,0.0
1.0006949270326615,0.8005559416261292
2.001389854065323,1.6011118832522584
3.0020847810979845,2.4016678248783876
4.002779708130646,3.202223766504517
5.0034746351633075,4.0
6.004169562195969,4.0
7.0048644892286305,4.0
8.005559416261292,4.0
9.006254343293953,4.0
10.006949270326615,4.0
11.007644197359276,4.0
12.008339124391938,4.0
13.0090340514246,4.0
14.009728978457261,4.0
15.010423905489922,4.0
16.011118832522584,4.0
17.011813759555245,4.0
18.012508686587907,4.0
19.01320361362057,4.0
20.01389854065323,4.0
21.01459346768589,4.0
22.015288394718553,4.0
23.015983321751214,4.0
24.016678248783876,4.0
25.017373175816537,4.0
26.0180681028492,4.0
27.01876302988186,4.0
28.019457956914522,4.0
29.020152883947183,4.0
30.020847810979845,4.0
31.021542738012506,4.0
32.02223766504517,4.0
33.02293259207783,4.0
34.02362751911049,4.0
35.02432244614315,4.0
36.025017373175814,4.0
37.025712300208475,4.0
38.02640722724114,4.0
39.0271021542738,4.0
40.02779708130646,4.0
41.02849200833912,4.0
42.02918693537178,4.0
43.029881862404444,4.0
44.030576789437106,4.0
45.03127171646977,4.0
46.03196664350243,4.0
47.03266157053509,4.0
48.03335649756775,4.0
49.03405142460041,4.0
50.034746351633075,4.0
51.035441278665736,4.0
52.0361362056984,4.0
53.03683113273106,4.0
54.03752605976372,4.0
55.03822098679638,4.0
56.038915913829044,4.0
57.039610840861705,4.0
58.04030576789437,4.0
59.04100069492703,4.0
60.04169562195969,4.0
61.04239054899235,4.0
62.04308547602501,4.0
63.043780403057674,4.0
64.04447533009034,4.0
65.045170257123,4.0
66.04586518415566,4.0
67.04656011118831,4.0
68.04725503822098,4.0
69.04794996525365,4.0
70.0486448922863,4.0
71.04933981931896,4.0
72.05003474635163,4.0
73.0507296733843,4.0
74.05142460041695,4.0
75.0521195274496,4.0
76.05281445448227,4.0
77.05350938151494,4.0
78.0542043085476,4.0
79.05489923558025,4.0
80.05559416261292,4.0
81.05628908964559,4.0
82.05698401667824,4.0
83.0576789437109,4.0
84.05837387074357,4.0
85.05906879777623,4.0
86.05976372480889,4.0
87.06045865184154,4.0
88.06115357887421,4.0
89.06184850590688,4.0
90.06254343293953,4.0
91.06323835997219,4.0
92.06393328700486,4.0
93.06462821403753,4.0
94.06532314107018,4.0
95.06601806810284,4.0
96.0667129951355,4.0
97.06740792216817,4.0
98.06810284920083,4.0
99.06879777623348,4.0
100.06949270326615,4.0
101.07018763029882,4.0
102.07088255733147,4.0
103.07157748436413,4.0
104.0722724113968,4.0
105.07296733842946,4.0
106.07366226546212,4.0
107.07435719249477,4.0
108.07505211952744,4.0
109.07574704656011,4.0
110.07644197359276,4.0
111.07713690062542,4.0
112.07783182765809,4.0
113.07852675469076,4.0
114.07922168172341,4.0
115.07991660875606,4.0
116.08061153578873,4.0
117.0813064628214,4.0
118.08200138985406,4.0
119.08269631688671,4.0
120.08339124391938,4.0
121.08408617095205,4.0
122.0847810979847,4.0
123.08547602501736,4.0
124.08617095205003,4.0
125.0868658790827,4.0
126.08756080611535,4.0
127.088255733148,4.0
128.08895066018067,4.0
129.08964558721334,4.0
130.090340514246,4.0
131.09103544127865,4.0
132.09173036831132,4.0
133.092425295344,4.0
134.09312022237663,4.0
135.0938151494093,4.0
136.09451007644196,4.0
137.09520500347463,4.0
138.0958999305073,4.0
139.09659485753994,4.0
140.0972897845726,4.0
141.09798471160528,4.0
142.09867963863792,4.0
143.0993745656706,4.0
144.10006949270326,4.0
145.10076441973592,4.0
146.1014593467686,4.0
147.10215427380123,4.0
148.1028492008339,4.0
149.10354412786657,4.0
150.1042390548992,4.0
151.10493398193188,4.0
152.10562890896455,4.0
153.10632383599722,4.0
154.10701876302988,4.0
155.10771369006252,4.0
156.1084086170952,4.0
157.10910354412786,4.0
158.1097984711605,4.0
159.11049339819317,4.0
160.11118832522584,4.0
161.1118832522585,4.0
162.11257817929118,4.0
163.11327310632382,4.0
164.11396803335649,4.0
165.11466296038915,4.0
166.1153578874218,4.0
167.11605281445446,4.0
168.11674774148713,4.0
169.1174426685198,4.0
170.11813759555247,4.0
171.1188325225851,4.0
172.11952744961778,4.0
173.12022237665045,4.0
174.1209173036831,4.0
175.12161223071575,4.0
176.12230715774842,4.0
177.1230020847811,4.0
178.12369701181376,4.0
179.1243919388464,4.0
180.12508686587907,4.0
181.12578179291174,4.0
182.12647671994438,4.0
183.12717164697705,4.0
184.12786657400972,4.0
185.12856150104238,4.0
186.12925642807505,4.0
187.1299513551077,4.0
188.13064628214036,4.0
189.13134120917303,4.0
190.13203613620567,4.0
191.13273106323834,4.0
192.133425990271,4.0
193.13412091730368,4.0
194.13481584433634,4.0
195.13551077136898,4.0
196.13620569840165,4.0
197.13690062543432,4.0
198.13759555246696,4.0
199.13829047949963,4.0
200.1389854065323,4.0
201.13968033356497,4.0
202.14037526059764,4.0
203.14107018763028,4.0
204.14176511466295,4.0
205.1424600416956,4.0
206.14315496872825,4.0
207.14384989576092,4.0
208.1445448227936,4.0
209.14523974982626,4.0
210.14593467685893,4.0
211.14662960389157,4.0
212.14732453092424,4.0
213.1480194579569,4.0
214.14871438498955,4.0
215.14940931202221,4.0
216.15010423905488,4.0
217.15079916608755,4.0
218.15149409312022,4.0
219.15218902015286,4.0
220.15288394718553,4.0
221.1535788742182,4.0
222.15427380125084,4.0
223.1549687282835,4.0
224.15566365531618,4.0
225.15635858234884,4.0
226.1570535093815,4.0
227.15774843641415,4.0
228.15844336344682,4.0
229.1591382904795,4.0
230.15983321751213,4.0
231.1605281445448,4.0
232.16122307157747,4.0
233.16191799861014,4.0
234.1626129256428,4.0
235.16330785267544,4.0
236.1640027797081,4.0
237.16469770674078,4.0
238.16539263377342,4.0
239.1660875608061,4.0
240.16678248783876,4.0
241.16747741487143,4.0
242.1681723419041,4.0
243.16886726893674,4.0
244.1695621959694,4.0
245.17025712300207,4.0
246.1709520500347,4.0
247.17164697706738,4.0
248.17234190410005,4.0
249.17303683113272,4.0
250.1737317581654,4.0
251.17442668519803,4.0
252.1751216122307,4.0
253.17581653926337,4.0
254.176511466296,4.0
255.17720639332867,4.0
256.17790132036134,4.0
257.178596247394,4.0
258.1792911744267,4.0
259.17998610145935,4.0
260.180681028492,4.0
261.18137595552463,4.0
262.1820708825573,4.0
263.18276580958997,4.0
264.18346073662264,4.0
